kind,unit,var,model,ssp,period,year,E_annual,traffic_coverage
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2076,4.760583319707498,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2077,10.440216128896868,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2078,8.288007948932481,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2079,10.082791478437484,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2080,6.779423410870658,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2081,10.079196287054128,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2082,5.43243724999297,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2083,9.740441993377342,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2084,4.607320995030367,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2085,4.253297441052603,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2086,7.640225614498616,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2087,7.317883673912883,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2088,8.123481816196474,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2089,7.990877081787725,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2090,5.0583871898637724,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2091,10.186832159262549,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2092,7.337548362502097,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2093,7.25172440575409,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2094,9.16627161367986,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2095,9.500259677149826,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2096,9.636319632052166,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2097,8.465300192023834,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2098,8.458960291360611,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2099,6.563902936363435,0.9878083333333332
basin,CAR,wave,masnum,SSP1-2.6,2076-2100,2100,7.423445159214873,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2030,12.583358057776836,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2031,5.087182625249239,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2032,8.048012785059644,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2033,9.220449953574484,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2034,6.877961911843594,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2035,6.012058503856492,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2036,5.39175741702992,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2037,5.836661809673252,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2038,8.266816222671153,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2039,10.33929853040478,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2040,7.872591562260943,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2041,10.99888835267673,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2042,9.10537572993002,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2043,12.026492873290918,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2044,10.443682565279492,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2045,9.405616693197269,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2046,7.562027069872137,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2047,9.213503764113629,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2048,7.243504543170969,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2049,8.959628088503521,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2050,7.622371245241061,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2051,4.883425820448508,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2052,7.895638456289197,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2053,10.378877030866438,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2030-2054,2054,9.741967748830524,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2076,9.87563674050434,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2077,6.207681015941339,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2078,7.563322893049306,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2079,4.770175460744534,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2080,7.988995800670966,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2081,10.062036611474571,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2082,10.428197995361622,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2083,6.997503362533215,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2084,4.26028614316323,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2085,9.52369733817189,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2086,6.463727528678844,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2087,8.817445362815423,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2088,14.91798225782912,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2089,2.3861938308847126,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2090,7.514590748604186,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2091,4.712653288076453,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2092,9.52548234483964,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2093,8.537667372750143,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2094,10.243362232131194,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2095,6.62712967946549,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2096,10.250047950805213,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2097,7.892076586795556,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2098,8.583571562939799,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2099,7.209886227401338,0.9878083333333332
basin,CAR,wave,masnum,SSP2-4.5,2076-2100,2100,6.547622255460742,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2030,7.5317525106883005,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2031,7.11363745988023,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2032,6.451448948505351,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2033,8.901486899629582,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2034,8.85563096172039,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2035,5.684842250953629,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2036,3.444209015671875,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2037,7.0643591521227656,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2038,6.731005153791067,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2039,11.099369908410726,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2040,12.73116360676264,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2041,9.312586914211815,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2042,7.273668224869021,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2043,7.291759012941058,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2044,12.764631020684051,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2045,6.598756111064539,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2046,9.152726707565671,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2047,6.529451571502169,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2048,9.276453735503283,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2049,7.927994942923482,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2050,7.264782928886515,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2051,10.852334389804188,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2052,5.227373192267785,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2053,10.045238649853491,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2030-2054,2054,7.856082282351483,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2076,10.994294164846115,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2077,10.09578523819298,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2078,6.277561260106645,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2079,10.351943746023611,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2080,9.6647576237659,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2081,11.4729041740404,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2082,12.561623515061324,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2083,16.356800333486365,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2084,6.591244802135751,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2085,8.520128427599545,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2086,13.22121988530336,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2087,11.69412506036256,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2088,14.938097714954996,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2089,7.136091366827492,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2090,8.522781524717923,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2091,9.613231375456124,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2092,8.934871139225418,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2093,12.45646782905852,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2094,14.627313424663305,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2095,9.1226303132001,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2096,6.305651124071731,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2097,11.098628103503124,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2098,7.915678264252979,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2099,5.186315640513472,0.9878083333333332
basin,CAR,wave,masnum,SSP5-8.5,2076-2100,2100,9.990827816568874,0.9878083333333332
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2030,10.007630267568349,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2031,10.712172645233332,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2032,14.2114917912282,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2033,8.36099821921938,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2034,14.211411060033754,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2035,9.876284384743872,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2036,14.179159572515788,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2037,14.21376997749589,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2038,11.737176185999118,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2039,12.492435840906966,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2040,10.317668689284538,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2041,11.612212646380511,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2042,15.82200066557605,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2043,11.811207005387756,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2044,10.746530968400831,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2045,11.204492527726522,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2046,14.152157452114643,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2047,12.997310428764022,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2048,11.207811239717618,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2049,7.283254470028506,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2050,13.03482880441607,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2051,10.978292507413778,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2052,11.933792391296077,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2053,12.24405724579274,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2030-2054,2054,4.493006785454026,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2076,14.132489019777957,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2077,12.634360151430773,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2078,10.854787812941511,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2079,11.509614918267244,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2080,12.497218625713716,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2081,12.4413996922463,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2082,13.51268774254302,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2083,11.405711754521905,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2084,10.981857604050305,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2085,17.53941303665748,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2086,12.438601125915206,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2087,12.074367218427522,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2088,12.240782779647484,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2089,12.829610413003666,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2090,11.182878635280264,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2091,14.845438997654306,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2092,12.736666723402957,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2093,9.248656505182687,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2094,10.621028043447474,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2095,13.115412661138253,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2096,9.44870480022244,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2097,10.976064573224466,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2098,16.211335470729193,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2099,13.735031306558112,1.0
basin,CAR,wind,access_cm2,SSP1-2.6,2076-2100,2100,9.931893148893773,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2030,10.54256961351568,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2031,9.229232033739256,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2032,11.762484900874034,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2033,13.65121698188134,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2034,15.08551755314646,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2035,12.811981571869902,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2036,16.20582099459798,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2037,12.14717662367272,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2038,12.868921103671903,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2039,12.433072316333156,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2040,10.56180665845761,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2041,15.806031248320178,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2042,13.43804278423107,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2043,7.795129132204388,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2044,10.65647878165705,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2045,10.9107681532572,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2046,8.62162248494921,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2047,6.586904022046249,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2048,11.058486410692243,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2049,11.952743619280398,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2050,12.874191814196257,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2051,13.87836428933155,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2052,8.35209254869534,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2053,11.546252591553014,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2030-2054,2054,14.72196576009807,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2076,13.77487031600876,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2077,9.280082691892057,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2078,16.12862924152262,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2079,13.295177673585384,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2080,12.364773619697116,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2081,13.45881062175174,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2082,12.538542896947886,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2083,9.053590525893028,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2084,12.733211561188016,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2085,11.280092967142178,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2086,10.63078969035208,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2087,8.665228933169029,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2088,8.352784412311356,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2089,5.4640335973118965,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2090,12.660070832850169,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2091,12.048334556229111,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2092,11.04367971155673,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2093,9.561401743358928,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2094,7.418969827506328,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2095,14.869111477724225,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2096,10.12526987069646,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2097,11.109705137808453,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2098,11.23238330456695,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2099,8.676459403719981,1.0
basin,CAR,wind,access_cm2,SSP2-4.5,2076-2100,2100,10.312296555942083,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2030,12.1703712490287,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2031,13.750556572366024,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2032,11.170475867918906,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2033,13.19966073056399,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2034,11.585646272573602,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2035,13.184784190474126,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2036,13.44458268048725,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2037,11.533992789835615,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2038,11.545796902616544,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2039,12.467027869813446,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2040,10.834928694463253,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2041,12.156935639766706,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2042,17.498329033782554,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2043,17.41217020963094,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2044,15.54479587230876,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2045,16.90685174933315,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2046,15.23267826635079,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2047,14.872385408199998,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2048,8.675916109277676,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2049,12.855870752773496,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2050,13.362034668158037,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2051,16.147813167470375,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2052,14.388431572396383,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2053,8.98841461082529,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2030-2054,2054,13.34217483276358,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2076,13.50958728867256,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2077,12.008485306089815,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2078,10.313056301639556,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2079,14.07164697587186,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2080,15.667160693601764,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2081,16.62323291805813,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2082,14.340115057955453,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2083,14.501082748129017,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2084,13.172559478888603,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2085,17.000370510555996,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2086,14.36428634253943,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2087,9.514368648447014,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2088,11.365471321937395,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2089,14.63942016616411,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2090,13.3720408150889,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2091,16.11474449038198,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2092,14.146849065561844,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2093,12.435867263640846,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2094,12.719386361805062,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2095,17.509553214694712,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2096,12.882731870640496,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2097,10.471626675147984,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2098,9.68367175131894,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2099,11.20922582114234,1.0
basin,CAR,wind,access_cm2,SSP5-8.5,2076-2100,2100,15.74735424829264,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2030,9.340417377868484,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2031,11.35159894233651,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2032,13.566982686721651,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2033,9.57413966890604,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2034,11.272274456360703,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2035,11.063299969059432,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2036,12.59337583422298,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2037,8.794755801765811,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2038,14.955430451804274,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2039,11.958244487899496,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2040,10.297978618431925,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2041,9.872989765085777,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2042,9.570900611925378,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2043,12.14624003824438,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2044,8.328357256525043,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2045,12.395118532711445,1.0
basin,CAR,wind,cmcc_cm2_sr5,SSP1-2.6,2030-2054,2046,6.518504074489835,1.0
